q0 (scalar),q1,q2,q3
-0.2768120882824418,0.5659345889135596,0.20949087649740825,0.7478012312883027
-0.2980534522718537,0.5716860288395009,0.1932445877486184,0.7395916125297919
-0.3190517195904268,0.5769711934402726,0.17684068594223365,0.7307787722436797
-0.33978976375014464,0.5817857720598179,0.1602925503358585,0.7213698983089112
-0.3602506705047322,0.5861258378587563,0.14361367782625373,0.7113726647380253
-0.3804177516451569,0.58998785101717,0.12681767194107366,0.7007952254181187
-0.4002745586107714,0.5933686616217314,0.10991823174363376,0.6896462074604196
-0.41980489590499626,0.5962655122348189,0.0929291406597582,0.6779347041638916
-0.43899283430459857,0.5986760401435207,0.07586425523582015,0.6656702675986087
-0.4578227238517948,0.6005982792866988,0.058737493837143585,0.65286290081495
-0.4762792066185818,0.6020306618585366,0.04156282529598506,0.6395230496849682
-0.49434722923288177,0.6029720195872623,0.02435425751835372,0.6256615943825868
0.5120120551562899,-0.6034215846880103,-0.0071258260589620965,-0.611289840509574
0.5292592767034057,-0.6033789904890358,0.010108417326373362,-0.5964195098745313
0.546074826792947,-0.6028442717307786,0.027334416141546025,-0.5810627309324191
0.5624449904210655,-0.6018178645375277,0.04453812061483921,-0.5652320288924148
0.5783564158474986,-0.6003006060617124,0.06170549915812097,-0.5489403155021714
0.5937961254854408,-0.5982937338011084,0.07882254981120901,-0.5322008785168121
0.6087515264862503,-0.5957988845895172,0.09587531166207025,-0.5150273708612467
0.623210421010356,-0.5928180932617413,0.1128498762335407,-0.49743379949464916
0.6371610161759913,-0.5893537909939426,0.12973239882727913,-0.47943451398618164
0.650591933677637,-0.5854088033207416,0.1465091098157016,-0.46104419481127973
